4; 2; 2; dataset\t1.png;0.996094;0
4; 2; 3; dataset\t1.png;0.996608;0
4; 2; 4; dataset\t1.png;0.998103;0
4; 2; 5; dataset\t1.png;0.99637;0
4; 2; 6; dataset\t1.png;0.995711;0
4; 2; 7; dataset\t1.png;0.993927;0
4; 2; 8; dataset\t1.png;0.993727;0
4; 2; 9; dataset\t1.png;0.993591;0
4; 2; 10; dataset\t1.png;0.99375;0
4; 2; 11; dataset\t1.png;0.994982;0
4; 2; 12; dataset\t1.png;0.995472;0
4; 2; 13; dataset\t1.png;0.997622;0
4; 2; 14; dataset\t1.png;0.998365;0
4; 2; 15; dataset\t1.png;1.00006;0
4; 3; 2; dataset\t1.png;0.994992;0
4; 3; 3; dataset\t1.png;0.99552;0
4; 3; 4; dataset\t1.png;0.996581;0
4; 3; 5; dataset\t1.png;0.995042;0
4; 3; 6; dataset\t1.png;0.994485;0
4; 3; 7; dataset\t1.png;0.992928;0
4; 3; 8; dataset\t1.png;0.992785;0
4; 3; 9; dataset\t1.png;0.992731;0
4; 3; 10; dataset\t1.png;0.993016;0
4; 3; 11; dataset\t1.png;0.994227;0
4; 3; 12; dataset\t1.png;0.99503;0
4; 3; 13; dataset\t1.png;0.9971;0
4; 3; 14; dataset\t1.png;0.998236;0
4; 3; 15; dataset\t1.png;1.00008;0
4; 4; 2; dataset\t1.png;0.994461;0
4; 4; 3; dataset\t1.png;0.994858;0
4; 4; 4; dataset\t1.png;0.996122;0
4; 4; 5; dataset\t1.png;0.994963;0
4; 4; 6; dataset\t1.png;0.99453;0
4; 4; 7; dataset\t1.png;0.993052;0
4; 4; 8; dataset\t1.png;0.993103;0
4; 4; 9; dataset\t1.png;0.993077;0
4; 4; 10; dataset\t1.png;0.993334;0
4; 4; 11; dataset\t1.png;0.994762;0
4; 4; 12; dataset\t1.png;0.995656;0
4; 4; 13; dataset\t1.png;0.997593;0
4; 4; 14; dataset\t1.png;0.999028;0
4; 4; 15; dataset\t1.png;1.00091;0
4; 5; 2; dataset\t1.png;0.994254;0
4; 5; 3; dataset\t1.png;0.994565;0
4; 5; 4; dataset\t1.png;0.995753;0
4; 5; 5; dataset\t1.png;0.994738;0
4; 5; 6; dataset\t1.png;0.994482;0
4; 5; 7; dataset\t1.png;0.993167;0
4; 5; 8; dataset\t1.png;0.993143;0
4; 5; 9; dataset\t1.png;0.993238;0
4; 5; 10; dataset\t1.png;0.993568;0
4; 5; 11; dataset\t1.png;0.995043;0
4; 5; 12; dataset\t1.png;0.996046;0
4; 5; 13; dataset\t1.png;0.998095;0
4; 5; 14; dataset\t1.png;0.999376;0
4; 5; 15; dataset\t1.png;1.00152;0
4; 6; 2; dataset\t1.png;0.994152;0
4; 6; 3; dataset\t1.png;0.994635;0
4; 6; 4; dataset\t1.png;0.995703;0
4; 6; 5; dataset\t1.png;0.994901;0
4; 6; 6; dataset\t1.png;0.994611;0
4; 6; 7; dataset\t1.png;0.993416;0
4; 6; 8; dataset\t1.png;0.993533;0
4; 6; 9; dataset\t1.png;0.993571;0
4; 6; 10; dataset\t1.png;0.994;0
4; 6; 11; dataset\t1.png;0.995591;0
4; 6; 12; dataset\t1.png;0.996498;0
4; 6; 13; dataset\t1.png;0.99879;0
4; 6; 14; dataset\t1.png;1.00021;0
4; 6; 15; dataset\t1.png;1.00226;0
4; 7; 2; dataset\t1.png;0.994079;0
4; 7; 3; dataset\t1.png;0.994661;0
4; 7; 4; dataset\t1.png;0.995797;0
4; 7; 5; dataset\t1.png;0.995069;0
4; 7; 6; dataset\t1.png;0.994826;0
4; 7; 7; dataset\t1.png;0.993801;0
4; 7; 8; dataset\t1.png;0.993945;0
4; 7; 9; dataset\t1.png;0.994073;0
4; 7; 10; dataset\t1.png;0.994544;0
4; 7; 11; dataset\t1.png;0.996234;0
4; 7; 12; dataset\t1.png;0.997211;0
4; 7; 13; dataset\t1.png;0.999411;0
4; 7; 14; dataset\t1.png;1.001;0
4; 7; 15; dataset\t1.png;1.00301;0
4; 8; 2; dataset\t1.png;0.994117;0
4; 8; 3; dataset\t1.png;0.994527;0
4; 8; 4; dataset\t1.png;0.995937;0
4; 8; 5; dataset\t1.png;0.995212;0
4; 8; 6; dataset\t1.png;0.994988;0
4; 8; 7; dataset\t1.png;0.99411;0
4; 8; 8; dataset\t1.png;0.994181;0
4; 8; 9; dataset\t1.png;0.994454;0
4; 8; 10; dataset\t1.png;0.99501;0
4; 8; 11; dataset\t1.png;0.996588;0
4; 8; 12; dataset\t1.png;0.99777;0
4; 8; 13; dataset\t1.png;1.00013;0
4; 8; 14; dataset\t1.png;1.00164;0
4; 8; 15; dataset\t1.png;1.00379;0
4; 9; 2; dataset\t1.png;0.993437;0
4; 9; 3; dataset\t1.png;0.994083;0
4; 9; 4; dataset\t1.png;0.995586;0
4; 9; 5; dataset\t1.png;0.994857;0
4; 9; 6; dataset\t1.png;0.994698;0
4; 9; 7; dataset\t1.png;0.994012;0
4; 9; 8; dataset\t1.png;0.994021;0
4; 9; 9; dataset\t1.png;0.994262;0
4; 9; 10; dataset\t1.png;0.994844;0
4; 9; 11; dataset\t1.png;0.9965;0
4; 9; 12; dataset\t1.png;0.997765;0
4; 9; 13; dataset\t1.png;1.00006;0
4; 9; 14; dataset\t1.png;1.00171;0
4; 9; 15; dataset\t1.png;1.00361;0
4; 10; 2; dataset\t1.png;0.992942;0
4; 10; 3; dataset\t1.png;0.993522;0
4; 10; 4; dataset\t1.png;0.995099;0
4; 10; 5; dataset\t1.png;0.994159;0
4; 10; 6; dataset\t1.png;0.994148;0
4; 10; 7; dataset\t1.png;0.99354;0
4; 10; 8; dataset\t1.png;0.993723;0
4; 10; 9; dataset\t1.png;0.993942;0
4; 10; 10; dataset\t1.png;0.99441;0
4; 10; 11; dataset\t1.png;0.996183;0
4; 10; 12; dataset\t1.png;0.997318;0
4; 10; 13; dataset\t1.png;0.999767;0
4; 10; 14; dataset\t1.png;1.00143;0
4; 10; 15; dataset\t1.png;1.00322;0
4; 11; 2; dataset\t1.png;0.992821;0
4; 11; 3; dataset\t1.png;0.993466;0
4; 11; 4; dataset\t1.png;0.994892;0
4; 11; 5; dataset\t1.png;0.993955;0
4; 11; 6; dataset\t1.png;0.993824;0
4; 11; 7; dataset\t1.png;0.993317;0
4; 11; 8; dataset\t1.png;0.993458;0
4; 11; 9; dataset\t1.png;0.993728;0
4; 11; 10; dataset\t1.png;0.994201;0
4; 11; 11; dataset\t1.png;0.99584;0
4; 11; 12; dataset\t1.png;0.997129;0
4; 11; 13; dataset\t1.png;0.999633;0
4; 11; 14; dataset\t1.png;1.00113;0
4; 11; 15; dataset\t1.png;1.00324;0
4; 12; 2; dataset\t1.png;0.993499;0
4; 12; 3; dataset\t1.png;0.994295;0
4; 12; 4; dataset\t1.png;0.995724;0
4; 12; 5; dataset\t1.png;0.994868;0
4; 12; 6; dataset\t1.png;0.994757;0
4; 12; 7; dataset\t1.png;0.99429;0
4; 12; 8; dataset\t1.png;0.994409;0
4; 12; 9; dataset\t1.png;0.99457;0
4; 12; 10; dataset\t1.png;0.995152;0
4; 12; 11; dataset\t1.png;0.996871;0
4; 12; 12; dataset\t1.png;0.998175;0
4; 12; 13; dataset\t1.png;1.00057;0
4; 12; 14; dataset\t1.png;1.00234;0
4; 12; 15; dataset\t1.png;1.00435;0
4; 13; 2; dataset\t1.png;0.993186;0
4; 13; 3; dataset\t1.png;0.993862;0
4; 13; 4; dataset\t1.png;0.995227;0
4; 13; 5; dataset\t1.png;0.994303;0
4; 13; 6; dataset\t1.png;0.994329;0
4; 13; 7; dataset\t1.png;0.993792;0
4; 13; 8; dataset\t1.png;0.993922;0
4; 13; 9; dataset\t1.png;0.994104;0
4; 13; 10; dataset\t1.png;0.994577;0
4; 13; 11; dataset\t1.png;0.996419;0
4; 13; 12; dataset\t1.png;0.997641;0
4; 13; 13; dataset\t1.png;1.00005;0
4; 13; 14; dataset\t1.png;1.00176;0
4; 13; 15; dataset\t1.png;1.00393;0
4; 14; 2; dataset\t1.png;0.992732;0
4; 14; 3; dataset\t1.png;0.993358;0
4; 14; 4; dataset\t1.png;0.994754;0
4; 14; 5; dataset\t1.png;0.993804;0
4; 14; 6; dataset\t1.png;0.993801;0
4; 14; 7; dataset\t1.png;0.993297;0
4; 14; 8; dataset\t1.png;0.993345;0
4; 14; 9; dataset\t1.png;0.993615;0
4; 14; 10; dataset\t1.png;0.994059;0
4; 14; 11; dataset\t1.png;0.995771;0
4; 14; 12; dataset\t1.png;0.997144;0
4; 14; 13; dataset\t1.png;0.999527;0
4; 14; 14; dataset\t1.png;1.00123;0
4; 14; 15; dataset\t1.png;1.00327;0
4; 15; 2; dataset\t1.png;0.993209;0
4; 15; 3; dataset\t1.png;0.993837;0
4; 15; 4; dataset\t1.png;0.995228;0
4; 15; 5; dataset\t1.png;0.994431;0
4; 15; 6; dataset\t1.png;0.994389;0
4; 15; 7; dataset\t1.png;0.993842;0
4; 15; 8; dataset\t1.png;0.993973;0
4; 15; 9; dataset\t1.png;0.994147;0
4; 15; 10; dataset\t1.png;0.99475;0
4; 15; 11; dataset\t1.png;0.996579;0
4; 15; 12; dataset\t1.png;0.997755;0
4; 15; 13; dataset\t1.png;1.00029;0
4; 15; 14; dataset\t1.png;1.00191;0
4; 15; 15; dataset\t1.png;1.00391;0
5; 2; 2; dataset\t1.png;0.998723;0
5; 2; 3; dataset\t1.png;0.998466;0
5; 2; 4; dataset\t1.png;0.998754;0
5; 2; 5; dataset\t1.png;0.999017;0
5; 2; 6; dataset\t1.png;0.998754;0
5; 2; 7; dataset\t1.png;0.998195;0
5; 2; 8; dataset\t1.png;0.997742;0
5; 2; 9; dataset\t1.png;0.997953;0
5; 2; 10; dataset\t1.png;0.998219;0
5; 2; 11; dataset\t1.png;0.998557;0
5; 2; 12; dataset\t1.png;0.998688;0
5; 2; 13; dataset\t1.png;0.999354;0
5; 2; 14; dataset\t1.png;1.00006;0
5; 2; 15; dataset\t1.png;1.00168;0
5; 3; 2; dataset\t1.png;0.998379;0
5; 3; 3; dataset\t1.png;0.998007;0
5; 3; 4; dataset\t1.png;0.998413;0
5; 3; 5; dataset\t1.png;0.998634;0
5; 3; 6; dataset\t1.png;0.99825;0
5; 3; 7; dataset\t1.png;0.998062;0
5; 3; 8; dataset\t1.png;0.997603;0
5; 3; 9; dataset\t1.png;0.997804;0
5; 3; 10; dataset\t1.png;0.998304;0
5; 3; 11; dataset\t1.png;0.998586;0
5; 3; 12; dataset\t1.png;0.998775;0
5; 3; 13; dataset\t1.png;0.999481;0
5; 3; 14; dataset\t1.png;1.00023;0
5; 3; 15; dataset\t1.png;1.00192;0
5; 4; 2; dataset\t1.png;0.998077;0
5; 4; 3; dataset\t1.png;0.997683;0
5; 4; 4; dataset\t1.png;0.998089;0
5; 4; 5; dataset\t1.png;0.998315;0
5; 4; 6; dataset\t1.png;0.998142;0
5; 4; 7; dataset\t1.png;0.997828;0
5; 4; 8; dataset\t1.png;0.997427;0
5; 4; 9; dataset\t1.png;0.997767;0
5; 4; 10; dataset\t1.png;0.9982;0
5; 4; 11; dataset\t1.png;0.998472;0
5; 4; 12; dataset\t1.png;0.998694;0
5; 4; 13; dataset\t1.png;0.999322;0
5; 4; 14; dataset\t1.png;1.00021;0
5; 4; 15; dataset\t1.png;1.00193;0
5; 5; 2; dataset\t1.png;0.997236;0
5; 5; 3; dataset\t1.png;0.996998;0
5; 5; 4; dataset\t1.png;0.997354;0
5; 5; 5; dataset\t1.png;0.997755;0
5; 5; 6; dataset\t1.png;0.997672;0
5; 5; 7; dataset\t1.png;0.99743;0
